subscription_id,user_id,plan,start_date,end_date,mrr
fc888c8d-f886-448e-a034-58c6a3a5e8d9,e9129f62-37ce-42b0-84d8-7082f9bf9565,pro,2025-08-14,2025-09-27,49
7dfc8b72-c6c6-4699-9eb7-a95b83fc3883,d7de56b3-adf3-4d1e-b58c-1c099397fd75,basic,2026-04-22,,19
dbdde263-7dc4-42f7-8ff2-7473e7551a52,3a9dfebb-8706-4de1-b75a-529748c64467,basic,2026-04-20,,19
25bf8e2c-6fdc-4fe8-94a4-4dcc57594b93,5cb3346e-bd7e-4d00-87cd-4e06318cee35,basic,2025-07-01,,19
a45403db-e7ec-449f-82a2-57f8d096df11,cc86cb2e-f09c-4c9e-8f8c-1fd6362da055,pro,2025-12-23,,49
48567cd9-7afc-4b3d-9310-f77256c64bf8,3ee29ed5-f064-46cf-8c24-45be4cdba6b9,basic,2026-03-14,2026-07-19,19
9f4b7c7d-4655-4692-b69b-c3554fce5299,85da1194-fc3f-4fc2-a0f5-5c463507b5a4,pro,2025-11-24,,49
5fe6a76a-e1c7-42e4-9730-44b44d17ebda,931be590-aabe-4214-857f-9659650fac15,basic,2026-06-02,,19
5e9a035f-60e5-427f-8618-7bdcf2e7b0d5,f999b5ab-8609-4353-8b95-576ffaeacd1b,basic,2026-02-08,,19
0eca4cde-039e-4400-9464-7f5772b86d56,304ba7d8-3155-40fa-b98c-e0275efa9439,basic,2026-06-07,,19
a22eac9b-ba0d-4259-8500-a77352844821,8f1b927b-b514-4c9e-94c2-c30372020bcc,enterprise,2026-01-01,,199
a882f0fc-39db-4f5c-a61d-ad6b6427d204,ece3fc9c-2e1c-4030-9919-964004f5caec,pro,2026-05-01,,49
3fc64905-7ff9-4be2-b71a-7c12471b10d8,8766a3e6-9906-4bb8-81da-eab054a790d8,basic,2026-03-14,2026-07-30,19
d57cd2ff-f6a4-4464-ac2d-9ba0e56015a3,19345050-b23d-44bd-a9ed-2984fa11b91e,enterprise,2026-04-21,,199
02845ab1-9a56-4d89-8f60-1d6189cd9ad3,d8a7f740-49b2-4c13-a70d-3ec1965ad8d2,pro,2026-05-06,,49
7c76c56e-be72-4f44-ab0e-d86e56453c0e,79ea9450-a73b-42ea-9449-364ce8895f37,pro,2025-07-12,,49
5dcbcd44-6a38-4a56-b23a-e81f437566fc,eef558ca-a621-496a-89bf-263cd12ff261,basic,2026-01-16,,19
290f3fd4-abe1-48eb-a986-534043605e60,cf766c1e-a65f-4040-9ee1-5596849966ad,basic,2026-03-17,,19
78c2420f-813e-4d40-9f33-c6e089e2fa92,1ffb3866-7cda-4ef6-95cb-19248609f8e2,basic,2026-02-04,,19
44b2d186-40a8-4f12-952e-90ac831bc269,ed59fb8a-8616-4fdb-aaf6-106192fb560c,pro,2025-10-27,,49
646f3625-3543-40de-91bc-97e94140e04c,cda3d222-4970-4e8c-a468-dd5a2d11a855,basic,2026-01-06,,19
51e89a38-985a-487e-8ece-359931a61025,01ecb379-a279-4f3c-b98c-ffea0d19eaec,basic,2026-03-05,,19
e331bd7c-86bc-4806-a555-c73222289ada,5dce14ff-fdb4-4792-8505-798229d579f5,basic,2026-01-28,2026-05-01,19
459a9cfb-ec9e-403c-ad06-cf0e919f302f,c7952dd4-480e-46c8-8432-349042d67e5a,enterprise,2026-02-07,,199
a5e42eb3-4107-454a-8681-4a1e2df58ff6,5fd7d39a-3b3d-4281-bb12-bff72d896fab,basic,2026-02-23,,19
192bea66-580c-4ae2-822f-97feb489fe72,f4d851d8-3b5b-4f45-aab1-118769001fba,basic,2026-06-01,,19
e09c2df9-0aa0-43bb-adbc-4b564701f15a,84f375a7-e215-4b39-a6db-b314d88e93cf,enterprise,2025-09-26,,199
3c94cbfc-572a-49cb-a9e0-6a96105c2b40,a7b503b0-d5cc-4ece-9ea7-a01601868b0b,basic,2026-04-18,,19
9cd5e238-4de0-45fb-9f1a-97abfa9b1481,63f0bb49-d154-41e5-93d3-8f670e27c18c,basic,2025-08-17,,19
5ae1257e-0f82-4355-ae75-d56821311a18,aafe568d-e4f6-492f-9e73-0fd421787fea,enterprise,2025-09-23,,199
9bee3f56-5654-4272-9179-be453891a168,375a7561-9dc2-46f1-9c50-bc14b5d46086,enterprise,2025-09-16,,199
482c4b8c-881a-4558-90dd-84088ca58c5a,896b8fa2-d0f8-489d-8fb4-d3ed1db22971,enterprise,2026-05-13,,199
66b31805-8f44-490f-9bd5-91f637542494,4e638161-392a-484d-894e-d2acac37cdb7,basic,2025-12-08,,19
ebb91586-7082-4f58-83db-6846e750a1e6,2c18ba98-f5fb-43bd-8ccb-eb476418f730,basic,2026-04-02,,19
753c8bef-7cb9-4001-8c56-5bbaed2ac951,ed4532df-0b92-43d3-95ac-93118085d411,basic,2026-03-30,,19
3823184f-d4c4-4b95-8451-96eafea7e4ff,c3180e9d-3a1c-4b15-a580-af5e0239e718,pro,2025-08-20,,49
6c62caa0-9cda-440b-bb60-a68cbd36b812,151dfb3b-559d-46d7-958f-82be69f662f5,pro,2026-03-30,,49
3a2adebe-9ad8-443d-a087-d514531926e3,20aa9bb3-18ec-4a47-b17f-151ac06bb124,pro,2026-03-27,,49
d696c265-213a-4560-9dfb-fc16a2d958ba,2dbc2791-b375-4ae3-8c13-6f04af6ac51b,enterprise,2026-01-24,,199
6cd27f0e-1c54-4c84-b089-adb1f53f1314,fe2bdfa0-1ddd-4960-96a1-1afdf2a3b780,pro,2026-04-08,2026-10-01,49
ae3dbad2-3c4b-4b45-b07b-11f528ce7d3a,03b0e205-1ae2-4ffc-84b7-0d223be1109b,basic,2025-11-28,,19
79d413c5-255a-4eb5-8b3f-08855c46924e,5e30d4a0-de1b-41ab-a256-f229f5f18baf,basic,2026-03-25,,19
51ebe48f-8ca3-4a07-81e7-2d2fe42a3757,f493cca6-6b64-4536-871d-a4f25848b0af,pro,2025-10-13,,49
65047cf5-0e3a-4537-8eb7-3450f9308b87,3f6f3115-92f9-4b53-b466-a846f98dacc2,basic,2026-04-06,,19
d837a238-d4cd-4a2c-8612-da320b1326a9,50b68aff-4252-44b0-be7b-0934201da0fd,basic,2026-05-17,2026-08-19,19
b792f154-a61a-44f6-aa44-f396a81a7f1a,ed8f7dfd-2407-4935-8768-0a9e72ff07cf,enterprise,2025-06-22,2025-08-03,199
6438516e-4597-410c-a54c-98179068141f,893f38a2-74a2-4824-b4f1-6ef638ae14b4,basic,2026-02-07,,19
e8d92db5-6006-4899-a66e-16f4d48f16b0,da25da95-6a70-4e99-bb1f-33983ed0c97c,basic,2025-12-19,,19
b103aa64-35ce-48b9-8c93-6c65c41372b2,634edd1b-12a2-401e-837b-fca407923e59,basic,2025-08-03,2025-11-11,19
a426bc80-0615-48e9-8837-24bc8a5e5683,cfb5f8af-e6e4-4f88-9bfd-870dd1a31b6c,pro,2025-08-28,,49
52a8e64d-dee0-465a-9881-2dec13871aa0,b904b8b0-2a33-456f-b8d5-383221acc7d2,basic,2026-02-01,,19
59341bf1-8fc5-4a93-9e70-d15be47523d0,9f7137d2-3466-42d3-a7e6-783f456f4ae1,pro,2026-06-23,,49
204567ee-d29b-4603-a0e1-c7af18910fee,7b9832dc-1252-4ad4-8862-58d4c727e09e,basic,2025-08-23,,19
65676f4f-ddd3-4857-b69c-6b2a6f94d4aa,7b0e8f4f-93a0-4119-a186-84c6d96ca2b7,enterprise,2025-10-28,,199
0149bd79-8f63-4bbb-b306-0a2908bd9360,14256014-f02d-4cc4-89fd-5cf97bd1ac84,enterprise,2026-03-07,,199
04f22e87-ea76-4254-9303-c8c3dfddebb6,536e2bb4-aa7d-4eac-b1b6-118965160d83,basic,2026-02-27,2026-06-20,19
2adaad34-e0a4-4ff0-a000-82497b04ad86,0476eec2-8180-4865-b8d4-82786a25c9b0,basic,2026-02-18,,19
97980bab-89bb-4404-aff1-ca09091cb9d6,7acd4b3d-aab6-45a2-8391-eea9f4c578e6,pro,2025-12-30,2026-03-11,49
a6040570-bebd-4196-b7eb-452b24ce9f6f,f248023a-bed9-4141-8eef-3de98cff1696,basic,2026-04-05,,19
4ea4ec67-d956-4aee-92e8-c4e40612a1b8,177c5457-1424-425f-bfaf-73503cf59ce9,basic,2025-09-08,,19
d7fa0e03-3620-4e7e-a05f-616040708c9a,313f1bc6-ecb2-4da8-a542-3f186d17033d,basic,2025-08-18,,19
e57ee124-69dc-43ee-b3ae-055be24a1481,1eb7c007-51e5-489c-94c9-271b47fff87e,basic,2025-09-29,,19
40cae11b-27fe-4401-ae9d-cf48e6a16cb1,e718f072-dc09-4706-a209-6359f9494cca,basic,2025-10-05,,19
8f4b24ad-c62c-4a15-bd90-0cd78f74329d,9427e265-5c73-4e6e-92b9-90ce04753bd7,basic,2026-06-29,,19
24f72210-c78e-4b32-9c01-2e7ebefc6ece,8cb0e2d5-ed08-43b1-aa90-3f58cc265154,basic,2025-08-30,,19
83c212a5-6203-4815-a3d1-3f5594f83bee,d9154172-310a-438d-9324-c80f834f7579,basic,2026-02-17,,19
88d6abd5-8606-4b82-831b-71e74cd2acf3,7bde6cae-7cfa-4678-8dba-53cc77e4a930,enterprise,2026-06-24,,199
2fdf8188-8f4c-486d-beee-a8beb86fb1a2,23dc97ba-b61d-4a2f-9f55-577c6c593e39,pro,2026-05-13,,49
1e12e9b0-5c6c-41c7-90f7-77f44db4b143,3b02b7cc-4e91-4d1c-914b-7efaace4eaa8,basic,2025-12-06,,19
63ad8b97-44bc-456b-835d-a7b90ae19f42,e5dc7eea-8e26-4155-8c5d-f48a78c3ce0f,basic,2025-11-21,,19
728bf02c-7f49-4cef-8455-73b20c6ec844,a9b0bec8-a889-4c65-9b59-7a0ee1aa7031,enterprise,2025-10-28,,199
c58163a7-d2ca-48de-893a-7423f5e0a415,e7afc8d9-07de-49c5-8b74-6fe02ea8f6b2,basic,2026-02-08,,19
cc338ddb-f976-480f-8ee6-884a5234597b,8201eec1-8908-469b-9cc2-c0c04ff41c5b,basic,2025-12-02,,19
622e9005-0bf5-48cd-8520-6091f4395c94,c158a833-74bc-4cf9-96ac-de760d856249,basic,2026-06-05,,19
08653308-5512-4680-b7cc-0d9d1b8c2699,29c66288-b37c-4441-894e-09f6c0841697,enterprise,2026-01-20,,199
b36c8648-fdba-4cdc-9a0d-71bc24798e97,96f0db14-6afb-4cfb-bfcd-5c6c32204caa,basic,2025-08-01,,19
652f6910-7625-44f4-a3df-217fed35037f,4a2a8241-53bf-48fe-ad4c-27e77d0bd1f6,pro,2026-02-27,,49
6e1a06ab-e3ed-4de9-9aec-412c8bd9cdfe,02213469-d916-4df5-8fce-b735301e43de,basic,2025-11-28,,19
cfa406ed-2756-415a-b08e-9785bf25c41d,c7425f0f-0e7d-4428-a3b6-d80cab6a59d5,enterprise,2025-09-26,,199
6eddabc3-54fb-4ce2-91d4-47aa30131875,f57849c4-1a6a-45bd-8135-8c72c6c90999,basic,2026-01-31,,19
f6db5f99-032c-4d89-93e3-0ef89d5329ce,497f090a-69fd-4902-b242-4e51499a4c67,basic,2026-06-22,2026-09-26,19
ac716895-3bbb-41e7-8d92-bb3d85925330,7be32333-59bb-427d-91bb-033b0aea1085,enterprise,2026-05-02,,199
e61e0d74-e8e3-43f9-ba10-7b821ae5033e,95c68dbd-5f2f-4399-9e1c-7659445d34db,basic,2026-04-20,,19
8bff10e4-67de-433a-8a54-86eac0bcace5,860d42d4-6fb5-4951-95fb-2ec0cb701021,pro,2026-05-20,,49
768f5588-8d74-4f11-89f6-b19dc6ebf9a3,167789d0-a6bb-46ac-b4be-5c9f7e3a273d,basic,2025-08-27,2025-11-12,19
0ad44ebe-21a5-40ab-803b-572fd8d7cd65,afc762c8-4d67-4792-8497-f20879373908,basic,2025-10-14,,19
6ea87a77-1e9b-4739-9074-cedd2dcdab78,d95b4046-c931-445f-923c-1c21263a2bed,pro,2025-12-06,,49
d1962c18-e579-48c7-8771-cc8dee46b0fc,9eba45c4-817f-4ea1-a61d-a41a371458dd,basic,2025-10-09,,19
640e10f6-d8c6-49da-a402-aadff2bcb953,4dc66744-cf6e-41ae-84d4-7a3c4ffaaa13,pro,2025-09-18,,49
cdc0cbb1-2ebc-4e66-a6aa-571ed2560f6f,9ff275b7-300e-4c44-bae6-d99e90784e24,pro,2025-12-25,,49
730fbc04-9061-496b-96ff-7fc789330e8f,d4e08daf-d8fa-4754-9b08-e82a819da95e,enterprise,2026-01-31,,199
699ca108-09c8-41e8-aa0e-4991bf5bf1e8,6fbbdbb5-a4da-4bb1-8539-941167e554b5,basic,2026-06-23,,19
58eef93d-ade0-4ec1-9447-f3f9282135bd,7a2670ae-9819-4cc5-8bbb-4305a44dfc58,basic,2025-09-13,,19
d03d346d-eb94-4d7c-8c5c-8bac260c310a,b19749d5-24d3-42c5-a6bd-b23a76ffc190,enterprise,2025-10-23,,199
b005a773-3dbe-4d7c-b0a2-7110b3f130f9,bd23788a-f734-4eea-9ef1-50796089e2ce,basic,2026-03-20,,19
5433eb44-d779-41c4-81f1-7a02b9732196,a2934306-852a-484e-9130-b556bbf9fef6,pro,2025-10-31,,49
8497424c-7a95-444a-a403-27c7707670ff,7ccf3142-977b-48b0-a45e-c9386c79c644,basic,2025-11-15,,19
aa377e51-3e08-4899-a84a-4166d03ed243,8b1fd7bf-e8b2-44ed-9945-f4461331adb8,basic,2026-04-11,,19
791940be-dc8d-41d9-8904-be208bf93d3d,bc4f492e-3022-43d3-bc22-00a1a20ff5c9,basic,2025-08-22,,19
2f96f449-09f8-41b7-b64c-a97d54e55786,ddd4b851-e52d-4cbc-8a61-206affe50219,basic,2025-08-13,,19
42c9d745-63f0-4c96-be66-e60c55e19b2c,ee243e91-4dc0-42b0-993f-302f67eeb092,basic,2026-01-07,,19
b3b16348-4cb9-4feb-968e-d629c4bde842,fc7244e0-8733-4e6f-b55d-a3cfbb755a92,basic,2025-10-18,,19
b0ed3c33-dba1-4006-8397-167b1e7bc1ac,0f407dbc-3591-4d60-afa9-13590f5a2ae3,basic,2026-02-07,,19
8d1d7eb9-7c5f-4e3e-b766-4aa76534b7de,65bedc6f-fd86-43da-a2df-bafceec820ac,pro,2025-10-05,,49
4762ae8f-d5ff-41ba-bace-bfe9d2c0d43d,511df9ad-fb0a-4822-b564-6530254afe99,enterprise,2026-01-28,,199
0d36727f-63d7-4ffe-b5b2-900675f6e8fa,3e2e0d35-29b1-4cbf-b2ff-81e037237527,basic,2025-12-07,,19
d7fb9780-7464-41da-a438-72147d572b8b,a6d6e525-2462-4fb0-9c4c-ad52a073dc6c,pro,2026-04-26,,49
85968df0-5603-45c2-9f79-332bb022cacb,650fa50c-6145-4320-8731-3d9fc7b7d4b3,basic,2025-11-01,,19
6d01237b-0a55-43e6-bddf-63dc279efa92,96d58af0-df87-45e0-97aa-be3418632c86,basic,2026-05-31,,19
c5521209-6d28-4354-ae57-002bec248070,5a1d1248-eb8f-4438-b7da-0f8ebe805fb0,basic,2025-12-13,2026-05-07,19
46598bbc-2449-4633-af27-a154dba59353,5b083c49-68ce-40ec-bbb0-0b483aa0cc6c,enterprise,2026-05-26,2026-10-25,199
650ab09e-db9f-455c-a8d3-b9ecd784128d,a142899b-a111-4df9-beeb-1ade8b6ad857,basic,2025-11-25,,19
d2027ef7-23bd-4d16-b462-6536455f3ec8,38b4b154-f28f-44b4-a3aa-27aa75d9efe7,enterprise,2026-01-16,,199
274b1e27-23c8-4349-a6a8-96a0394ffae5,0d7fed9f-5664-457b-bbc8-ef2f063a4924,basic,2026-04-03,,19
858021cf-9833-433f-9b0a-e48e95dcc2fd,ca98602e-1756-42ba-b1f7-10c4e32b747c,enterprise,2025-12-16,,199
9a976568-e705-499d-9ade-afbb9bc59ac1,bacb6888-c49a-4880-92af-a38558af8030,enterprise,2026-04-15,,199
872f8857-8b1c-42da-b2d2-a843a4b54522,73423cc0-1995-40ef-a6c8-dedb998e79ec,pro,2026-05-06,,49
99d5cfa8-2cf6-4e0c-a740-be5db8ddc482,b4925bd7-afd1-47d6-9679-d1d4e08515ab,basic,2025-10-03,,19
9ec53ed1-c3f8-41ac-bf7a-19f014e4dcac,22219ba0-81ab-44a7-ae32-b12ed9daad8f,basic,2025-08-13,,19
13c181e2-df3d-4e8a-9881-446960509a4c,5ba3c9d9-639b-4d71-bed8-4dc42c929980,basic,2025-09-26,2026-02-02,19
fab151f6-6315-43e2-98b0-8f9703a6fa6b,96bc04c2-8dee-4e3a-95ad-490a8335c6ef,basic,2026-04-10,2026-06-05,19
6b18f2fd-2635-48cf-a6ca-2e45dce629cf,c8014410-dd38-453e-8b47-c2b2b39dc7d7,basic,2025-10-19,,19
1d826e66-8d2d-43f0-b6dc-21a3f3625765,b5610260-364b-405d-85e4-550e27103df4,basic,2025-10-21,,19
62098ff6-6e61-4505-b683-ae5ff3f648ad,c86f6dee-8a50-4249-bc44-37d513a013c5,basic,2026-06-17,,19
5fb2b38f-1f28-4085-a386-30ca350bd413,409c9079-d042-4507-846f-0488769a4a7c,basic,2026-03-07,,19
b24026b7-bfec-4fb8-9991-14e4e309e51c,9821d7c4-d669-4423-a479-5baa98d9d97c,pro,2026-04-17,,49
014b9110-8643-493c-82c5-0d7c159dcd0f,6abcff4c-83fb-4e89-b25b-47e3b02189b0,enterprise,2026-06-14,,199
113c4a0d-27b6-47ec-a02e-498a341f0b8d,c825bf4e-3861-4a81-b097-1793470e6d0c,basic,2026-05-17,,19
840e7561-3b8c-49c9-afe5-3d833f2ae77e,822be955-0726-4bc2-a488-4b6b77a60ecd,pro,2026-04-28,,49
7c0a8d57-4610-4711-b5fe-b4a0edeff5b3,51526dae-d1c4-42e3-8087-9c477438e008,basic,2025-12-29,,19
7c3decae-6756-4296-a76b-32dbf1868c88,2436d806-5b17-4dbe-88b8-c1f7574266bc,basic,2026-03-28,,19
84a9a847-0549-4194-af3f-1385909b33eb,9e4fcebc-816a-4644-a900-8fcb43e06c7c,enterprise,2026-01-02,,199
b64f0011-68a1-4b13-b165-64817955ec7f,0724713f-4b6e-4dec-889b-d367a81973d8,basic,2026-04-11,,19
2f230fe9-26e5-407a-87c9-b1a70306f038,25dd4bca-59f9-48cc-bdc0-90db5c4d5cf5,pro,2026-05-27,,49
6e3c7000-682a-4ea3-b410-254e48a89582,7cb3a900-65de-4c1f-8454-57f6d1f392c1,basic,2025-10-24,,19
82edb58b-ef1a-48f6-9bff-83a3c34cfa59,776a71da-e5bd-478e-b5c4-c7f1fc834867,pro,2025-08-14,,49
ada98e67-9c76-40c2-a730-a3aab7843e48,95ad9d73-231d-46b0-a276-d7a136469531,basic,2026-04-17,,19
cf970573-ffd2-4a54-a324-b7beb4127fc7,ab69750c-1383-45d7-8cab-b550346391cd,pro,2025-12-04,,49
98618bd1-decf-4753-a548-d4ad667eee67,59ac33e6-8fb2-4064-892c-483f152168fd,basic,2025-12-25,,19
f6add38c-d4c6-438e-ad3e-52a92630ff87,0ef6bd86-e311-4423-bf9f-9f960fbdf2a7,enterprise,2026-05-31,,199
495c3794-17b9-40e1-b19c-1e9c94664a3a,3c6077b5-a6aa-4d4e-bc14-a38c84c6816c,basic,2026-05-11,,19
0d8b5067-c892-41af-bf7d-4a799e5f8a1b,5e3f56a8-0533-4d0a-8d47-a99f46305e52,basic,2025-11-02,,19
b8dd1d02-ae94-42a5-9d82-57347e6ba45b,9f2a2c6d-9cf8-4683-9538-ba7dc489f629,enterprise,2025-10-25,2026-03-30,199
d829fa0c-2549-47eb-a0ef-521f42a8bab2,bcf497ca-44a0-4119-8f8f-9e74beab0e61,pro,2025-07-31,,49
b72d378c-1dc7-472a-a4a5-c171407aab3e,f123bc9c-fa43-4216-8ed4-ad9e134ec0bd,basic,2025-10-14,,19
10074ec4-0642-4870-9654-936df9790c19,1b869615-1a2c-4306-acd1-bfeb2b0d0cce,enterprise,2026-02-02,,199
af7d90c8-10aa-4a56-ae91-2382c212defe,6272d483-6501-4bf7-8ffe-8a223dc6a1f4,basic,2026-01-01,,19
2d3c0bc1-99a5-452f-9e74-4fa345e9382d,9d6a4b49-d08c-4a62-b901-80d40f110be0,basic,2025-09-14,,19
5a6a62b3-f91a-4b82-ac0e-2b3c5bfd539d,90d15efb-5dc7-48fa-8c35-1314a578d730,basic,2026-04-13,,19
76f5aaea-e6a6-4226-b522-4e79405cbe32,76d980ca-d9da-43d2-b939-caa9d808015b,basic,2025-07-20,,19
ce3edbc6-cca1-4f65-9e38-a2efefafe609,947f68aa-7f1d-4923-ae63-5c0578820589,pro,2026-05-18,,49
dd05289b-c109-40a1-9a65-dbfb15ad8446,0ac6e957-8765-4c16-b112-4411d07ae478,enterprise,2025-07-11,,199
4f0ca003-1a4f-455c-8795-37b034f8a74f,0df220e8-0676-4562-b92e-d2ff0f6a1718,pro,2025-07-06,,49
33820e82-a87e-47a4-9ea0-9b7ad6a7e41f,e31b76fe-1cbc-4359-aba0-e964ae53d938,basic,2026-01-24,,19
12e56663-4a9b-44dc-a517-ac95420e71f8,bb38c624-dbef-4499-8e94-1961b8bf08f9,basic,2025-11-17,,19
4ac749f9-94fe-48a7-ba64-2a15bfbfe351,c58061ac-07b0-4f56-a88b-6f66c8671385,enterprise,2025-07-02,,199
5f1ff3cb-2032-497b-8169-23f22b2c59bb,cbd26f1d-7e8a-40a8-9a59-a669caa483e8,pro,2026-06-06,,49
957ac954-4289-4fab-9280-4b85fb68a658,ad8106bf-29f7-494c-983e-b6992859f35f,basic,2025-11-23,2026-02-03,19
b7872f91-3cb2-46fc-b6f3-fdded8f789ae,30684110-cfac-4e40-b08f-a38e83982159,basic,2026-01-17,,19
f0b81f8e-4c0e-48ae-9c15-cd98ce008b00,131b694c-087d-46ce-b440-84c969f9d7ac,basic,2026-05-07,,19
5bca76e9-a2c8-4f34-8fd4-040be64d0baa,64902ac3-196d-49c5-93c7-94308cab7f22,basic,2025-07-09,,19
5df210dd-470f-45cd-a529-dc520059c8f1,423d67eb-b1c4-4615-b627-1131fa4967dc,basic,2026-06-04,,19
c4a3f94c-13d4-455d-91c7-82ce1b948da0,1da3c03a-5095-4690-be3b-0694c9baee52,basic,2025-12-21,,19
d4c698b6-fc3e-4ee9-8c0b-ea94f9484a4a,e58e94c2-d507-49d0-8f54-d972897eb78b,basic,2026-05-08,,19
ae7264ca-b1b7-4431-9d09-d926b24fefe3,bf2d14b6-8ee7-49d4-b3fa-1bbf27a80777,pro,2026-03-24,,49
a0eaef7e-8ce7-4b68-badb-35ecdd725131,3d03849c-7f78-4536-9fd1-7162328b6d60,basic,2025-09-03,,19
42b3d5e3-4df7-4c62-9716-e9c0fbe11c88,e2536ee7-b5c5-49e7-b538-16c37f44e95c,pro,2025-10-14,,49
bb11503b-456c-4a42-8d08-c71fb9314517,95601272-1d07-4422-a9cd-40c03c6a179d,basic,2026-02-01,2026-04-30,19
ffbf4e9b-bf97-436b-be62-3b83833929c3,21dc83b8-d634-496e-9c43-5ba786d257c9,pro,2025-08-31,,49
90d57a9b-f4fe-4d2e-9702-1c7407ff4eac,18ecf6a6-6a7d-43a8-a3f0-e7680a60ba32,basic,2025-09-01,,19
d7912101-5b90-4096-9eb1-45e880fcbd44,f8f19882-5714-44e8-965a-027877eeeea5,pro,2025-09-26,,49
2eb65950-0597-416d-b913-8c94b7e52ec5,34824c9d-a475-4967-853d-5badaf827ba0,basic,2026-05-20,,19
347e29c8-8cd5-4a0e-8c51-08c179428e46,0ea5aa27-ed33-4480-9ba0-a84e1c2cfa69,basic,2026-06-21,,19
89341d50-3007-403e-bc93-35737510ad57,0767b9a7-99e0-4c93-9975-db57bc3f1ccf,basic,2026-07-13,2027-01-09,19
1e9e4d7a-1fd2-4527-a04f-1ed999f823b3,eb2cf866-9f05-4646-b5b4-d856d20c04e2,basic,2026-06-19,,19
62d05935-38f9-49fe-8fe3-dc8228dadb41,785f8905-de3b-424c-9477-c3648e53ebaa,enterprise,2026-01-15,,199
64fedb1a-2edc-4044-9f4d-354b5b5664d5,cfe041a0-0b6d-4caa-be70-b07023f340ee,basic,2026-03-06,,19
32872f9e-07bf-4d5b-aeb3-6dfc2b52cbe0,3a7fb6bc-39ce-4998-af3e-78adb3c27aa8,basic,2026-05-20,,19
13b36134-275d-4c87-8617-2554ac9c3a23,0342b952-65b3-4a12-a282-9d86ecd6df76,basic,2026-05-28,2026-09-24,19
67aa2c97-df77-4462-9170-058d118402e5,1b4554ee-042d-4157-9c0a-f084a7f5b787,basic,2025-11-01,2026-01-13,19
54921ef7-7ea1-4070-b6e3-9b2bd1c97fdc,97598fbe-69d4-4ccd-ab6e-8b1e4ac4cbeb,basic,2026-05-03,,19
22731ab3-7acf-4689-b577-4e41fb2a49c8,80bcb7db-d2d8-4c62-96a9-1298419d9e28,pro,2025-08-17,,49
dc7332cd-dd87-493d-b174-371eb704336b,e7e62784-ea7f-4a92-b22b-5c480ec04381,basic,2025-12-03,,19
e2150401-6823-48d4-825d-a123fbafe21f,870b84c8-693d-45e8-8c80-ff6e8a8d336b,basic,2026-01-23,,19
11ca97aa-e937-46ac-84ba-b7f5dcaa3a42,ae7c0f8b-5caf-45bb-90f4-e336e4066ca7,basic,2025-12-30,2026-03-02,19
98844e15-9f2e-48d8-b757-e679ab1f31f7,5ae27351-bf3e-461d-a9e8-7095f3b8c8df,pro,2025-06-18,,49
6fa5ea9e-9cad-49d6-b23f-adbf5d5d0640,dc2ae525-097d-4ceb-812b-a53fb0752b85,basic,2026-06-11,,19
3d493967-0004-456d-9bae-7edb08af0579,9d2e10d0-7f02-4fe1-aeac-55e340145690,basic,2026-06-11,,19
be35e785-564a-4c4d-9ebf-33d57374e42e,8084512a-9a02-4fd9-a389-c62c5e343cef,pro,2025-09-05,,49
63ff3f1d-8ce0-4531-b09e-ac1fe14f45ea,b866139e-4792-4bda-a52f-ddb470b27034,basic,2025-12-27,,19
bf60620d-1497-46eb-a44d-9adf66d1d51d,7f8386e6-821e-4311-9efb-2643719d1a43,basic,2025-10-04,,19
d276a38c-458f-4fe9-b15c-d30f8624328d,f5d1f268-8e4d-4799-bf5f-74e320069768,enterprise,2025-06-23,,199
a4d123e8-5047-4b65-a509-04751343c9b0,5c2c2bb3-7ac7-43ce-b64e-6b7f19b9b949,basic,2026-05-25,,19
793a95ab-cce9-4126-8f4b-b835ef5fdcf5,5e40d686-8fce-423b-bfea-2d2b2e58728c,enterprise,2025-06-30,,199
9038c99d-2648-4cbc-a338-70412c543ecf,eeb0d238-8664-4edc-82c8-600a5f57f4f2,basic,2026-01-09,,19
3ba7090b-c2d5-486e-9e38-34e4066dd63c,f72457fe-649e-460c-bad6-06a8cd71d080,pro,2025-09-01,,49
e672f27e-f0a1-4224-970e-eac6f7063659,ca3e8c3d-19e7-4a22-a229-b3bcea730baf,basic,2025-11-04,,19
2d7244b4-3218-4a8d-98d5-0d714378f51b,29a9eab8-f75a-4dc5-80bf-2538cec06bd6,pro,2025-09-08,,49
f0daf471-a145-44a6-95f5-b7c41b1f370d,45e1ebab-c7e3-4c02-9af7-6ab4c6852497,basic,2026-05-31,2026-09-03,19
5ab08c10-4780-4d2c-a485-be753de7262b,2d36f3f3-1c2d-4f89-abc9-b32fa5bdfdce,pro,2025-08-05,,49
c0fb0ef7-5497-4588-95d8-2558273cbd65,a2837225-e79d-4f47-9cae-eeb76175b661,basic,2025-12-03,,19
17bb4b9e-1fd1-450d-856e-f2dd270d5de2,662ebe05-ac5c-4f1b-9cee-9ac43aabfd2c,basic,2026-05-30,,19
c80af050-19ab-48dd-a7b1-565f9130134d,46ab735e-0976-439d-9794-98c6280ad6be,enterprise,2026-05-29,,199
2548c4e1-d309-468a-a35f-3a6c640f47e9,6795975b-5296-4f43-bc76-f2f046714196,basic,2026-06-30,,19
fd682079-f1e1-42b8-b9b1-3fcb0954efef,d5f2718b-b901-4bf9-9af6-bfab851beef3,basic,2025-11-01,,19
